city,indicator,year,value,unit,nace_r2,indic_sb,s_adj,region,geo,geo_level,empw,gdp,lab_prod,country,bankruptcies,factoring,interest_rate,interest_rate_spread,leasing,loan,loan_gov_guaranteed,loan_gov_guarantees,loan_lt,loan_st,npl,payment_delays,loan_applications,loan_collateral,vc,loan_gov_direct,loan_rejection,eu_funding,funds_pc,funding_geo,funding_method,funding_to_gdp,funding_per_emp
Lisbon,GERD_regional,2003,0.34,PC_GDP,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,88.324,PPS_HAB_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,50.287,EUR_HAB,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,135.889,MIO_EUR,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,135.889,MIO_NAC,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,166.602,MIO_PPS,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,177.309,MIO_PPS_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,0.25,PC_GDP,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,65.614,PPS_HAB_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,59.238,EUR_HAB,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,160.078,MIO_EUR,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,160.078,MIO_NAC,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,196.258,MIO_PPS,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,208.871,MIO_PPS_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,0.29,PC_GDP,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,77.294,PPS_HAB_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,19.539,EUR_HAB,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,52.799,MIO_EUR,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,52.799,MIO_NAC,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,64.733,MIO_PPS,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,68.893,MIO_PPS_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,0.1,PC_GDP,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,25.494,PPS_HAB_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,196.755,EUR_HAB,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,531.689,MIO_EUR,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,531.689,MIO_NAC,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,651.859,MIO_PPS,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,693.751,MIO_PPS_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,0.98,PC_GDP,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2003,256.727,PPS_HAB_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447314,68588.25,94754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621316810,NA,PT17,direct,9058.647946259016,429.2895736516057
Lisbon,GERD_regional,2004,80.677,EUR_HAB,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,219.379,MIO_EUR,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,219.379,MIO_NAC,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,265.115,MIO_PPS,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,279.539,MIO_PPS_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,0.38,PC_GDP,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,102.801,PPS_HAB_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,49.932,EUR_HAB,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,135.778,MIO_EUR,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,135.778,MIO_NAC,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,164.084,MIO_PPS,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,173.012,MIO_PPS_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,0.24,PC_GDP,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,63.625,PPS_HAB_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,62.124,EUR_HAB,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,168.93,MIO_EUR,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,168.93,MIO_NAC,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,204.148,MIO_PPS,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,215.255,MIO_PPS_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,0.29,PC_GDP,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,79.16,PPS_HAB_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,23.43,EUR_HAB,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,63.711,MIO_EUR,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,63.711,MIO_NAC,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,76.993,MIO_PPS,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,81.182,MIO_PPS_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,0.11,PC_GDP,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,29.855,PPS_HAB_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,216.163,EUR_HAB,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,587.798,MIO_EUR,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,587.798,MIO_NAC,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,710.34,MIO_PPS,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,748.989,MIO_PPS_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,1.03,PC_GDP,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2004,275.441,PPS_HAB_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1444041,70420.9,97506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505969033,NA,PT17,direct,7184.927102607323,350.38411859497063
Lisbon,GERD_regional,2005,93.629,EUR_HAB,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447865,70864.35,97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444038973,NA,PT17,direct,6266.041712087954,306.68534221077243
Lisbon,GERD_regional,2005,255.836,MIO_EUR,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447865,70864.35,97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444038973,NA,PT17,direct,6266.041712087954,306.68534221077243
Lisbon,GERD_regional,2005,255.836,MIO_NAC,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447865,70864.35,97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444038973,NA,PT17,direct,6266.041712087954,306.68534221077243
Lisbon,GERD_regional,2005,315.48,MIO_PPS,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447865,70864.35,97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444038973,NA,PT17,direct,6266.041712087954,306.68534221077243
Lisbon,GERD_regional,2005,315.48,MIO_PPS_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447865,70864.35,97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444038973,NA,PT17,direct,6266.041712087954,306.68534221077243
Lisbon,GERD_regional,2005,0.43,PC_GDP,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447865,70864.35,97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444038973,NA,PT17,direct,6266.041712087954,306.68534221077243
Lisbon,GERD_regional,2005,115.457,PPS_HAB_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447865,70864.35,97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444038973,NA,PT17,direct,6266.041712087954,306.68534221077243
Lisbon,GERD_regional,2005,49.65,EUR_HAB,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447865,70864.35,97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444038973,NA,PT17,direct,6266.041712087954,306.68534221077243
Lisbon,GERD_regional,2005,135.667,MIO_EUR,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447865,70864.35,97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444038973,NA,PT17,direct,6266.041712087954,306.68534221077243
Lisbon,GERD_regional,2005,135.667,MIO_NAC,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447865,70864.35,97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444038973,NA,PT17,direct,6266.041712087954,306.68534221077243
Lisbon,GERD_regional,2005,167.296,MIO_PPS,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447865,70864.35,97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444038973,NA,PT17,direct,6266.041712087954,306.68534221077243
Lisbon,GERD_regional,2005,167.296,MIO_PPS_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447865,70864.35,97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444038973,NA,PT17,direct,6266.041712087954,306.68534221077243
Lisbon,GERD_regional,2005,0.23,PC_GDP,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447865,70864.35,97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444038973,NA,PT17,direct,6266.041712087954,306.68534221077243
Lisbon,GERD_regional,2005,61.226,PPS_HAB_KP05,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447865,70864.35,97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444038973,NA,PT17,direct,6266.041712087954,306.68534221077243
Lisbon,GERD_regional,2005,65.063,EUR_HAB,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447865,70864.35,97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444038973,NA,PT17,direct,6266.041712087954,306.68534221077243
Lisbon,GERD_regional,2005,177.782,MIO_EUR,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447865,70864.35,97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444038973,NA,PT17,direct,6266.041712087954,306.68534221077243
Lisbon,GERD_regional,2005,177.782,MIO_NAC,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447865,70864.35,97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444038973,NA,PT17,direct,6266.041712087954,306.68534221077243
Lisbon,GERD_regional,2005,219.229,MIO_PPS,NA,NA,NA,Área Metropolitana de Lisboa (PT17),PT17,NUTS2/3,1447865,70864.35,97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444038973,NA,PT17,direct,6266.041712087954,306.68534221077243
